primary_category,Park,Sample_number,Species,Sex,Age,Date_of_sample_collection,Season,Value_sum_quantified_by_category,Value_min,Value_max,Detected_by_category
Industrial chemical,Jasmund,G15,D. dama,Male,Subadult,2023-11-18,Winter 2023/24,0,1e-6,13,Detected
Industrial chemical,Jasmund,G16,D. dama,Female,Fawn,2023-11-18,Winter 2023/24,0,1e-6,13,Detected
Industrial chemical,Jasmund,G17,D. dama,Male,Fawn,2024-01-26,Winter 2023/24,0,1e-6,13,Detected
Industrial chemical,Jasmund,G18,D. dama,Female,Fawn,2023-11-18,Winter 2023/24,0,1e-6,13,Detected
Industrial chemical,Jasmund,G19,C. elaphus,Female,Adult,2023-11-18,Winter 2023/24,0,1e-6,13,Detected
Industrial chemical,Jasmund,G20,D. dama,Female,Adult,2024-01-02,Winter 2023/24,0,1e-6,13,Detected
Industrial chemical,Jasmund,G22,D. dama,Female,Fawn,2023-11-17,Winter 2023/24,0,1e-6,13,Detected
Industrial chemical,Jasmund,G23,D. dama,Female,Adult,2023-11-17,Winter 2023/24,0,1e-6,13,Detected
Industrial chemical,Jasmund,G24,D. dama,Female,Adult,2023-12-19,Winter 2023/24,0,1e-6,13,Detected
Industrial chemical,Jasmund,G25,D. dama,Female,Fawn,2023-11-17,Winter 2023/24,0,1e-6,13,Detected
Industrial chemical,Jasmund,G26,D. dama,Female,Subadult,2023-11-17,Winter 2023/24,0,1e-6,13,Detected
Industrial chemical,Jasmund,G27,D. dama,Female,Fawn,2023-11-17,Winter 2023/24,0,1e-6,13,Detected
Industrial chemical,Jasmund,G28,D. dama,Male,Fawn,2023-11-17,Winter 2023/24,0,1e-6,13,Detected
Industrial chemical,Jasmund,G29,D. dama,Female,Adult,2023-11-17,Winter 2023/24,0,1e-6,13,Detected
Industrial chemical,Jasmund,G30,D. dama,Female,Fawn,2023-11-17,Winter 2023/24,0,1e-6,13,Detected
Industrial chemical,Jasmund,G31,D. dama,Female,Adult,2023-11-18,Winter 2023/24,0,1e-6,13,Detected
Industrial chemical,Jasmund,G32,D. dama,Female,Adult,2023-11-18,Winter 2023/24,0,1e-6,13,Detected
Industrial chemical,Jasmund,G33,D. dama,Male,Subadult,2024-01-28,Winter 2023/24,0,1e-6,13,Detected
Industrial chemical,Jasmund,G34,D. dama,Female,Fawn,2023-11-17,Winter 2023/24,0,1e-6,13,Detected
Industrial chemical,Jasmund,G35,D. dama,Female,Adult,2023-11-18,Winter 2023/24,0,1e-6,13,Detected
Industrial chemical,Jasmund,G36,D. dama,Female,Fawn,2023-11-22,Winter 2023/24,0,1e-6,13,Detected
Industrial chemical,Jasmund,G37,D. dama,Female,Adult,2024-01-31,Winter 2023/24,0,1e-6,13,Detected
Industrial chemical,Jasmund,G38,D. dama,Female,Adult,2023-11-17,Winter 2023/24,0,1e-6,13,Detected
Industrial chemical,Jasmund,G39,D. dama,Male,Fawn,2023-11-17,Winter 2023/24,0,1e-6,13,Detected
Industrial chemical,Jasmund,G40,D. dama,Female,Adult,2023-11-17,Winter 2023/24,0,1e-6,13,Detected
Industrial chemical,Jasmund,G41,D. dama,Male,Fawn,2023-12-02,Winter 2023/24,0,1e-6,13,Detected
Industrial chemical,Jasmund,G42,D. dama,Female,Subadult,2024-01-31,Winter 2023/24,0,1e-6,13,Detected
Industrial chemical,Jasmund,G43,C. elaphus,Male,Fawn,2023-11-25,Winter 2023/24,0,1e-6,13,Detected
Industrial chemical,Jasmund,G44,D. dama,Female,Subadult,2023-12-19,Winter 2023/24,0,1e-6,13,Detected
Industrial chemical,Jasmund,G45,D. dama,Female,Fawn,2023-12-19,Winter 2023/24,0,1e-6,13,Detected
Industrial chemical,Jasmund,G46,D. dama,Female,Adult,2023-11-18,Winter 2023/24,0,1e-6,13,Detected
Industrial chemical,Jasmund,G47,D. dama,Female,Adult,2023-11-17,Winter 2023/24,0,1e-6,13,Detected
Industrial chemical,Jasmund,G48,D. dama,Male,Fawn,2023-12-19,Winter 2023/24,0,1e-6,13,Detected
Industrial chemical,Jasmund,G49,D. dama,Male,Fawn,2024-01-31,Winter 2023/24,0,1e-6,13,Detected
Industrial chemical,Jasmund,G50,D. dama,Male,Fawn,2023-11-17,Winter 2023/24,0,1e-6,13,Detected
Industrial chemical,Kellerwald,L100,C. elaphus,Male,Subadult,2024-08-09,Summer 2024,0,1e-6,13,Detected
Industrial chemical,Kellerwald,L51,C. elaphus,Female,Adult,2024-08-05,Summer 2024,0,1e-6,13,Detected
Industrial chemical,Kellerwald,L52,C. elaphus,Male,Fawn,2024-09-01,Summer 2024,0,1e-6,13,Detected
Industrial chemical,Kellerwald,L53,C. elaphus,Female,Fawn,2024-08-02,Summer 2024,0,1e-6,13,Detected
Industrial chemical,Kellerwald,L54,C. elaphus,Male,Subadult,2024-08-16,Summer 2024,0,1e-6,13,Detected
Industrial chemical,Kellerwald,L55,C. elaphus,Female,Fawn,2024-08-05,Summer 2024,0,1e-6,13,Detected
Industrial chemical,Kellerwald,L56,C. elaphus,Female,Adult,2024-08-02,Summer 2024,0,1e-6,13,Detected
Industrial chemical,Kellerwald,L57,C. elaphus,Male,Fawn,2024-08-16,Summer 2024,0,1e-6,13,Detected
Industrial chemical,Kellerwald,L58,C. elaphus,Female,Fawn,2024-08-17,Summer 2024,0,1e-6,13,Detected
Industrial chemical,Kellerwald,L59,C. elaphus,Female,Fawn,2024-08-16,Summer 2024,0,1e-6,13,Detected
Industrial chemical,Kellerwald,L60,C. elaphus,Female,Adult,2024-09-01,Summer 2024,0,1e-6,13,Detected
Industrial chemical,Kellerwald,L61,C. elaphus,Male,Subadult,2024-09-01,Summer 2024,0,1e-6,13,Detected
Industrial chemical,Kellerwald,L62,C. elaphus,Female,Adult,2024-09-02,Summer 2024,0,1e-6,13,Detected
Industrial chemical,Kellerwald,L63,C. elaphus,Male,Subadult,2024-08-17,Summer 2024,0,1e-6,13,Detected
Industrial chemical,Kellerwald,L64,C. elaphus,Female,Fawn,2024-09-01,Summer 2024,0,1e-6,13,Detected
Industrial chemical,Kellerwald,L65,C. elaphus,Female,Adult,2024-09-01,Summer 2024,0,1e-6,13,Detected
Industrial chemical,Kellerwald,L66,C. elaphus,Female,Fawn,2024-09-01,Summer 2024,0,1e-6,13,Detected
Industrial chemical,Kellerwald,L67,C. elaphus,Female,Adult,2024-08-05,Summer 2024,0,1e-6,13,Detected
Industrial chemical,Kellerwald,L68,C. elaphus,Male,Fawn,2024-08-05,Summer 2024,0,1e-6,13,Detected
Industrial chemical,Kellerwald,L69,C. elaphus,Female,Adult,2024-08-06,Summer 2024,0,1e-6,13,Detected
Industrial chemical,Kellerwald,L70,C. elaphus,Male,Subadult,2024-08-08,Summer 2024,0,1e-6,13,Detected
Industrial chemical,Kellerwald,L71,C. elaphus,Female,Adult,2024-08-04,Summer 2024,0,1e-6,13,Detected
Industrial chemical,Kellerwald,L72,C. elaphus,Female,Adult,2024-08-15,Summer 2024,0,1e-6,13,Detected
Industrial chemical,Kellerwald,L73,C. elaphus,Female,Fawn,2024-08-02,Summer 2024,0,1e-6,13,Detected
Industrial chemical,Kellerwald,L74,C. elaphus,Male,Fawn,2024-08-06,Summer 2024,0,1e-6,13,Detected
Industrial chemical,Kellerwald,L75,C. elaphus,Male,Fawn,2024-08-05,Summer 2024,0,1e-6,13,Detected
Industrial chemical,Kellerwald,L76,C. elaphus,Female,Fawn,2024-08-07,Summer 2024,0,1e-6,13,Detected
Industrial chemical,Kellerwald,L77,C. elaphus,Female,Subadult,2024-09-01,Summer 2024,0,1e-6,13,Detected
Industrial chemical,Kellerwald,L78,C. elaphus,Male,Fawn,2024-08-15,Summer 2024,0,1e-6,13,Detected
Industrial chemical,Kellerwald,L79,C. elaphus,Male,Subadult,2024-08-09,Summer 2024,0,1e-6,13,Detected
Industrial chemical,Kellerwald,L80,C. elaphus,Female,Fawn,2024-08-14,Summer 2024,0,1e-6,13,Detected
Industrial chemical,Kellerwald,L81,C. elaphus,Male,Fawn,2024-08-04,Summer 2024,0,1e-6,13,Detected
Industrial chemical,Kellerwald,L82,C. elaphus,Female,Adult,2024-08-10,Summer 2024,0,1e-6,13,Detected
Industrial chemical,Kellerwald,L83,C. elaphus,Male,Subadult,2024-08-14,Summer 2024,0,1e-6,13,Detected
Industrial chemical,Kellerwald,L84,C. elaphus,Female,Fawn,2024-08-04,Summer 2024,0,1e-6,13,Detected
Industrial chemical,Kellerwald,L85,C. elaphus,Female,Adult,2024-08-09,Summer 2024,0,1e-6,13,Detected
Industrial chemical,Kellerwald,L86,C. elaphus,Male,Fawn,2024-08-10,Summer 2024,0,1e-6,13,Detected
Industrial chemical,Kellerwald,L87,C. elaphus,Male,Fawn,2024-08-09,Summer 2024,0,1e-6,13,Detected
Industrial chemical,Kellerwald,L88,C. elaphus,Male,Subadult,2024-08-17,Summer 2024,0,1e-6,13,Detected
Industrial chemical,Kellerwald,L89,C. elaphus,Male,Subadult,2024-08-02,Summer 2024,0,1e-6,13,Detected
Industrial chemical,Kellerwald,L90,C. elaphus,Female,Fawn,2024-08-04,Summer 2024,0,1e-6,13,Detected
Industrial chemical,Kellerwald,L91,C. elaphus,Male,Subadult,2024-08-10,Summer 2024,0,1e-6,13,Detected
Industrial chemical,Kellerwald,L92,C. elaphus,Female,Fawn,2024-08-03,Summer 2024,0,1e-6,13,Detected
Industrial chemical,Kellerwald,L93,C. elaphus,Female,Fawn,2024-08-13,Summer 2024,0,1e-6,13,Detected
Industrial chemical,Kellerwald,L94,C. elaphus,Male,Subadult,2024-08-01,Summer 2024,0,1e-6,13,Detected
Industrial chemical,Kellerwald,L95,C. elaphus,Female,Fawn,2024-08-05,Summer 2024,0,1e-6,13,Detected
Industrial chemical,Kellerwald,L96,C. elaphus,Female,Subadult,2024-08-14,Summer 2024,0,1e-6,13,Detected
Industrial chemical,Kellerwald,L97,C. elaphus,Female,Fawn,2024-08-12,Summer 2024,0,1e-6,13,Detected
Industrial chemical,Kellerwald,L98,C. elaphus,Male,Subadult,2024-08-09,Summer 2024,0,1e-6,13,Detected
Industrial chemical,Kellerwald,L99,C. elaphus,Female,Fawn,2024-08-10,Summer 2024,0,1e-6,13,Detected
Industrial chemical,Saechs_Schw,E 11,C. elaphus,Female,Adult,2024-08-02,Summer 2024,0,1e-6,13,Detected
Industrial chemical,Saechs_Schw,E 12,C. elaphus,Female,Adult,2024-12-17,Winter 2024/25,0,1e-6,13,Detected
Industrial chemical,Saechs_Schw,E 13,C. elaphus,Male,Subadult,2024-09-05,Summer 2024,0,1e-6,13,Detected
Industrial chemical,Saechs_Schw,E 14,C. elaphus,Female,Adult,2024-08-07,Summer 2024,0,1e-6,13,Detected
Industrial chemical,Saechs_Schw,E 16,C. elaphus,Male,Fawn,2024-08-02,Summer 2024,2.79619049361803,2.79619049361803,14.796190493618031,Quantified
Industrial chemical,Saechs_Schw,E 17,C. elaphus,Female,Adult,2025-01-24,Winter 2024/25,0,1e-6,13,Detected
Industrial chemical,Saechs_Schw,E 20,C. elaphus,Female,Fawn,2025-01-18,Winter 2024/25,0,1e-6,13,Detected
Industrial chemical,Saechs_Schw,E 32,C. elaphus,Female,Subadult,2024-08-18,Summer 2024,0,1e-6,13,Detected
Industrial chemical,Saechs_Schw,E 33,C. elaphus,Male,Subadult,2024-08-21,Summer 2024,0,1e-6,13,Detected
Industrial chemical,Saechs_Schw,E 34,C. elaphus,Male,Fawn,2024-08-12,Summer 2024,1.34917320688725,1.34917320688725,13.34917320688725,Quantified
Industrial chemical,Saechs_Schw,E 35,C. elaphus,Male,Fawn,2024-08-13,Summer 2024,0,1e-6,13,Detected
Industrial chemical,Saechs_Schw,E 36,C. elaphus,Male,Fawn,2024-08-15,Summer 2024,0,1e-6,13,Detected
Industrial chemical,Saechs_Schw,E 37,C. elaphus,Male,Adult,2024-08-02,Summer 2024,0,1e-6,13,Detected
Industrial chemical,Saechs_Schw,E 38,C. elaphus,Male,Subadult,2024-08-07,Summer 2024,0,1e-6,13,Detected
Industrial chemical,Saechs_Schw,E 39,C. elaphus,Male,Adult,2024-08-15,Summer 2024,0,1e-6,13,Detected
Industrial chemical,Saechs_Schw,E 40,C. elaphus,Female,Adult,2024-08-26,Summer 2024,0,1e-6,13,Detected
Industrial chemical,Saechs_Schw,E 41,C. elaphus,Female,Subadult,2024-09-09,Summer 2024,1.08524330521358,1.08524330521358,13.08524330521358,Quantified
Industrial chemical,Saechs_Schw,E 42,C. elaphus,Male,Subadult,2024-09-24,Summer 2024,0,1e-6,13,Detected
Industrial chemical,Saechs_Schw,E 43,C. elaphus,Male,Adult,2024-09-20,Summer 2024,0,1e-6,13,Detected
Industrial chemical,Saechs_Schw,E 45,C. elaphus,Male,Fawn,2024-09-17,Summer 2024,0,1e-6,13,Detected
Industrial chemical,Saechs_Schw,E 46,C. elaphus,Male,Subadult,2024-10-24,Winter 2024/25,0,1e-6,13,Detected
Industrial chemical,Saechs_Schw,E 47,C. elaphus,Male,Fawn,2024-10-15,Winter 2024/25,0,1e-6,13,Detected
Industrial chemical,Saechs_Schw,E 49,C. elaphus,Female,Fawn,2024-09-20,Summer 2024,0,1e-6,13,Detected
Industrial chemical,Saechs_Schw,E 50,C. elaphus,Male,Adult,2024-09-28,Summer 2024,0,1e-6,13,Detected
Industrial chemical,Saechs_Schw,E 51,C. elaphus,Male,Fawn,2024-10-24,Winter 2024/25,0,1e-6,13,Detected
Industrial chemical,Saechs_Schw,E 52,C. elaphus,Female,Subadult,2024-11-19,Winter 2024/25,1.0257497359981,1.0257497359981,13.025749735998101,Quantified
Industrial chemical,Saechs_Schw,E 53,C. elaphus,Male,Subadult,2024-11-30,Winter 2024/25,0,1e-6,13,Detected
Industrial chemical,Saechs_Schw,E 54,C. elaphus,Female,Adult,2024-12-11,Winter 2024/25,0,1e-6,13,Detected
Industrial chemical,Saechs_Schw,E 55,C. elaphus,Female,Fawn,2024-11-06,Winter 2024/25,0,1e-6,13,Detected
Industrial chemical,Saechs_Schw,E 56,C. elaphus,Male,Subadult,2024-11-20,Winter 2024/25,0,1e-6,13,Detected
Industrial chemical,Saechs_Schw,E 57,C. elaphus,Male,Adult,2024-10-29,Winter 2024/25,1.2873186731425,1.2873186731425,13.2873186731425,Quantified
Industrial chemical,Saechs_Schw,E 58,C. elaphus,Female,Fawn,2024-11-08,Winter 2024/25,0,1e-6,13,Detected
Industrial chemical,Saechs_Schw,E 59,C. elaphus,Female,Subadult,2024-11-21,Winter 2024/25,0,1e-6,13,Detected
Industrial chemical,Saechs_Schw,E 60,C. elaphus,Male,Subadult,2024-12-18,Winter 2024/25,0,1e-6,13,Detected
Industrial chemical,Saechs_Schw,E 61,C. elaphus,Female,Subadult,2024-12-11,Winter 2024/25,0,1e-6,13,Detected
Industrial chemical,Saechs_Schw,E 62,C. elaphus,Male,Fawn,2024-12-11,Winter 2024/25,0,1e-6,13,Detected
Industrial chemical,Saechs_Schw,E 63,C. elaphus,Male,Fawn,2024-12-17,Winter 2024/25,0,1e-6,13,Detected
Industrial chemical,Saechs_Schw,E 64,C. elaphus,Male,Fawn,2024-12-18,Winter 2024/25,0,1e-6,13,Detected
Industrial chemical,Saechs_Schw,E 65,C. elaphus,Male,Subadult,2024-12-18,Winter 2024/25,0,1e-6,13,Detected
Industrial chemical,Saechs_Schw,E 66,C. elaphus,Male,Subadult,2025-01-16,Winter 2024/25,0,1e-6,13,Detected
Industrial chemical,Saechs_Schw,E 67,C. elaphus,Male,Subadult,2025-01-29,Winter 2024/25,1.79144396313195,1.79144396313195,13.79144396313195,Quantified
Industrial chemical,Saechs_Schw,E 68,C. elaphus,Male,Adult,2025-01-30,Winter 2024/25,0,1e-6,13,Detected
Industrial chemical,Saechs_Schw,E 69,C. elaphus,Male,Adult,2025-01-21,Winter 2024/25,0,1e-6,13,Detected
Industrial chemical,Saechs_Schw,E 70,C. elaphus,Male,Subadult,2025-01-27,Winter 2024/25,0,1e-6,13,Detected
Industrial chemical,Saechs_Schw,E 71,C. elaphus,Female,Adult,2025-01-30,Winter 2024/25,1.44672058756975,1.44672058756975,13.44672058756975,Quantified
Industrial chemical,Saechs_Schw,E 72,C. elaphus,Female,Fawn,2025-01-30,Winter 2024/25,0,1e-6,13,Detected
Industrial chemical,Saechs_Schw,E 73,C. elaphus,Female,Adult,2025-01-30,Winter 2024/25,0,1e-6,13,Detected
Industrial chemical,Saechs_Schw,E 74,C. elaphus,Female,Subadult,2025-01-30,Winter 2024/25,0,1e-6,13,Detected
Industrial chemical,Saechs_Schw,E 75,C. elaphus,Female,Subadult,2025-01-30,Winter 2024/25,0,1e-6,13,Detected
Industrial chemical,Saechs_Schw,E 76,C. elaphus,Female,Adult,2025-01-30,Winter 2024/25,0,1e-6,13,Detected
Industrial chemical,Saechs_Schw,E 77,C. elaphus,Female,Subadult,2025-01-30,Winter 2024/25,0,1e-6,13,Detected
Industrial chemical,Saechs_Schw,E 78,C. elaphus,Female,Fawn,2025-01-30,Winter 2024/25,2.08141022053599,2.08141022053599,14.08141022053599,Quantified
Industrial chemical,Saechs_Schw,E 79,C. elaphus,Male,Subadult,2025-01-30,Winter 2024/25,0,1e-6,13,Detected
Industrial chemical,Saechs_Schw,E 80,C. elaphus,Female,Subadult,2025-01-30,Winter 2024/25,0,1e-6,13,Detected
Industrial chemical,Saechs_Schw,E 81,C. elaphus,Female,Adult,2025-01-30,Winter 2024/25,0,1e-6,13,Detected
Industrial chemical,Saechs_Schw,E 82,C. elaphus,Female,Subadult,2025-01-30,Winter 2024/25,0,1e-6,13,Detected
Industrial chemical,Saechs_Schw,E 83,C. elaphus,Female,Fawn,2025-01-30,Winter 2024/25,1.56182749265493,1.56182749265493,13.56182749265493,Quantified
Industrial chemical,Saechs_Schw,E1,C. elaphus,Male,Adult,2024-01-15,Winter 2023/24,0,1e-6,13,Detected
Industrial chemical,Saechs_Schw,E15,C. elaphus,Female,Subadult,2023-11-22,Winter 2023/24,1.127,1.127,13.127,Quantified
Industrial chemical,Saechs_Schw,E21,C. elaphus,Female,Adult,2023-12-09,Winter 2023/24,0,1e-6,13,Detected
Industrial chemical,Saechs_Schw,E22,C. elaphus,Female,Adult,2024-01-16,Winter 2023/24,0,1e-6,13,Not detected
Industrial chemical,Saechs_Schw,E23,C. elaphus,Female,Fawn,2023-12-19,Winter 2023/24,1.077,1.077,13.077,Quantified
Industrial chemical,Saechs_Schw,E24,C. elaphus,Female,Adult,2024-01-30,Winter 2023/24,0,1e-6,13,Detected
Industrial chemical,Saechs_Schw,E26,C. elaphus,Female,Subadult,2024-01-19,Winter 2023/24,0,1e-6,13,Detected
Industrial chemical,Saechs_Schw,E28,C. elaphus,Female,Fawn,2023-12-08,Winter 2023/24,0,1e-6,13,Detected
Industrial chemical,Saechs_Schw,E29,C. elaphus,Female,Adult,2024-01-29,Winter 2023/24,0,1e-6,13,Detected
Industrial chemical,Saechs_Schw,E30,C. elaphus,Male,Adult,2024-01-19,Winter 2023/24,0,1e-6,13,Detected
Industrial chemical,Saechs_Schw,E31,C. elaphus,Male,Adult,2023-12-06,Winter 2023/24,0,1e-6,13,Detected
Industrial chemical,Vorpomm,F01,C. elaphus,Female,Adult,2023-12-28,Winter 2023/24,0,1e-6,13,Detected
Industrial chemical,Vorpomm,F02,C. elaphus,Male,Fawn,2023-12-28,Winter 2023/24,0,1e-6,13,Detected
Industrial chemical,Vorpomm,F03,D. dama,Female,Adult,2023-12-08,Winter 2023/24,0,1e-6,13,Detected
Industrial chemical,Vorpomm,F04,C. elaphus,Female,Fawn,2023-12-07,Winter 2023/24,2.0198,2.0198,14.0198,Quantified
Industrial chemical,Vorpomm,F05,C. elaphus,Male,Fawn,2023-12-28,Winter 2023/24,0,1e-6,13,Detected
Industrial chemical,Vorpomm,F06,C. elaphus,Female,Adult,2023-12-28,Winter 2023/24,0,1e-6,13,Detected
Industrial chemical,Vorpomm,F07,C. elaphus,Male,Fawn,2024-01-11,Winter 2023/24,0,1e-6,13,Detected
Industrial chemical,Vorpomm,F08,C. elaphus,Male,Fawn,2023-12-08,Winter 2023/24,0,1e-6,13,Detected
Industrial chemical,Vorpomm,F09,C. elaphus,Male,Fawn,2023-11-24,Winter 2023/24,0,1e-6,13,Detected
Industrial chemical,Vorpomm,F10,D. dama,Male,Fawn,2023-12-08,Winter 2023/24,0,1e-6,13,Detected
Industrial chemical,Vorpomm,F11,D. dama,Female,Fawn,2023-12-08,Winter 2023/24,0,1e-6,13,Detected
Industrial chemical,Vorpomm,F12,C. elaphus,Female,Subadult,2024-01-11,Winter 2023/24,0,1e-6,13,Detected
Industrial chemical,Vorpomm,F13,D. dama,Female,Fawn,2023-12-08,Winter 2023/24,0,1e-6,13,Detected
Industrial chemical,Vorpomm,F14,C. elaphus,Female,Adult,2023-12-08,Winter 2023/24,0,1e-6,13,Detected
Industrial chemical,Vorpomm,F15,C. elaphus,Female,Fawn,2023-11-30,Winter 2023/24,0,1e-6,13,Detected
Industrial chemical,Vorpomm,F16,C. elaphus,Male,Fawn,2023-11-30,Winter 2023/24,0,1e-6,13,Detected
Industrial chemical,Vorpomm,F17,D. dama,Male,Fawn,2023-12-08,Winter 2023/24,0,1e-6,13,Detected
Industrial chemical,Vorpomm,F18,C. elaphus,Female,Fawn,2023-12-01,Winter 2023/24,0,1e-6,13,Detected
Industrial chemical,Vorpomm,F19a,C. elaphus,Male,Subadult,2024-01-11,Winter 2023/24,0,1e-6,13,Detected
Industrial chemical,Vorpomm,F20a,C. elaphus,Female,Fawn,2023-12-28,Winter 2023/24,0,1e-6,13,Detected
Industrial chemical,Vorpomm,F21,D. dama,Male,Fawn,2023-12-08,Winter 2023/24,0,1e-6,13,Detected
Industrial chemical,Vorpomm,F22,D. dama,Female,Adult,2023-12-08,Winter 2023/24,0,1e-6,13,Detected
Industrial chemical,Vorpomm,F23,C. elaphus,Female,Subadult,2024-01-11,Winter 2023/24,0,1e-6,13,Detected
Industrial chemical,Vorpomm,F24,D. dama,Female,Fawn,2023-12-08,Winter 2023/24,0,1e-6,13,Detected
Industrial chemical,Vorpomm,F25,C. elaphus,Female,Adult,2024-01-11,Winter 2023/24,0,1e-6,13,Detected
Industrial chemical,Vorpomm,F26,D. dama,Female,Fawn,2023-12-08,Winter 2023/24,0,1e-6,13,Detected
Industrial chemical,Vorpomm,F27,C. elaphus,Female,Adult,2023-12-08,Winter 2023/24,0,1e-6,13,Detected
Industrial chemical,Vorpomm,F28,C. elaphus,Male,Fawn,2023-12-07,Winter 2023/24,0,1e-6,13,Detected
Industrial chemical,Vorpomm,F29,C. elaphus,Female,Subadult,2023-11-24,Winter 2023/24,0,1e-6,13,Detected
Industrial chemical,Vorpomm,F30,C. elaphus,Female,Fawn,2023-11-24,Winter 2023/24,0,1e-6,13,Detected
Industrial chemical,Vorpomm,F31,C. elaphus,Female,Fawn,2023-12-07,Winter 2023/24,0,1e-6,13,Detected
Industrial chemical,Vorpomm,F32,D. dama,Male,Fawn,2023-12-08,Winter 2023/24,0,1e-6,13,Detected
Industrial chemical,Vorpomm,F33,D. dama,Female,Subadult,2023-12-08,Winter 2023/24,0,1e-6,13,Detected
Industrial chemical,Vorpomm,F34,C. elaphus,Female,Adult,2023-12-08,Winter 2023/24,0,1e-6,13,Detected
Industrial chemical,Vorpomm,F35,C. elaphus,Female,Adult,2023-12-28,Winter 2023/24,0,1e-6,13,Detected
Industrial chemical,Vorpomm,F36,C. elaphus,Female,Subadult,2023-12-28,Winter 2023/24,0,1e-6,13,Detected
Industrial chemical,Vorpomm,F37,C. elaphus,Male,Fawn,2023-11-24,Winter 2023/24,0,1e-6,13,Detected
Industrial chemical,Vorpomm,F38,C. elaphus,Female,Adult,2023-11-24,Winter 2023/24,0,1e-6,13,Detected
Industrial chemical,Vorpomm,F39,D. dama,Male,Fawn,2023-12-08,Winter 2023/24,0,1e-6,13,Detected
Industrial chemical,Vorpomm,F40,C. elaphus,Female,Fawn,2023-12-07,Winter 2023/24,0,1e-6,13,Detected
Industrial chemical,Vorpomm,F41,C. elaphus,Female,Fawn,2023-11-24,Winter 2023/24,0,1e-6,13,Detected
Industrial chemical,Vorpomm,F42,C. elaphus,Male,Fawn,2023-12-07,Winter 2023/24,0,1e-6,13,Detected
Industrial chemical,Vorpomm,F43,C. elaphus,Female,Fawn,2023-12-01,Winter 2023/24,0,1e-6,13,Detected
Industrial chemical,Vorpomm,F44,C. elaphus,Female,Fawn,2023-11-24,Winter 2023/24,0,1e-6,13,Detected
Industrial chemical,Vorpomm,F45,D. dama,Female,Fawn,2023-12-08,Winter 2023/24,0,1e-6,13,Detected
Industrial chemical,Vorpomm,F46,D. dama,Male,Fawn,2023-12-08,Winter 2023/24,0,1e-6,13,Detected
Industrial chemical,Vorpomm,F47,D. dama,Female,Fawn,2023-12-08,Winter 2023/24,0,1e-6,13,Detected
Industrial chemical,Vorpomm,F48,D. dama,Female,Adult,2023-12-08,Winter 2023/24,0,1e-6,13,Detected
Industrial chemical,Vorpomm,F49,D. dama,Female,Adult,2023-12-08,Winter 2023/24,0,1e-6,13,Detected
Industrial chemical,Vorpomm,F50,C. elaphus,Female,Adult,2023-11-24,Winter 2023/24,0,1e-6,13,Detected
PAH,Bay_Wald,A01,C. elaphus,Male,Adult,2023-12-11,Winter 2023/24,0,1e-6,18,Detected
PAH,Bay_Wald,A03,C. elaphus,Male,Subadult,2024-01-30,Winter 2023/24,0,1e-6,18,Detected
PAH,Bay_Wald,A05,C. elaphus,Male,Subadult,2024-01-31,Winter 2023/24,0,1e-6,18,Detected
PAH,Bay_Wald,A06,C. elaphus,Male,Subadult,2023-12-27,Winter 2023/24,0,1e-6,18,Detected
PAH,Bay_Wald,A07,C. elaphus,Female,Adult,2024-01-25,Winter 2023/24,0,1e-6,18,Detected
PAH,Bay_Wald,A08,C. elaphus,Male,Adult,2024-01-30,Winter 2023/24,0,1e-6,18,Detected
PAH,Bay_Wald,A09,C. elaphus,Male,Adult,2023-12-05,Winter 2023/24,0,1e-6,18,Detected
PAH,Bay_Wald,A100,C. elaphus,Male,Adult,2024-12-09,Winter 2024/25,0,1e-6,18,Detected
PAH,Bay_Wald,A13,C. elaphus,Female,Subadult,2024-01-25,Winter 2023/24,0,1e-6,18,Detected
PAH,Bay_Wald,A19,C. elaphus,Male,Subadult,2024-01-30,Winter 2023/24,0,1e-6,18,Detected
PAH,Bay_Wald,A20,C. elaphus,Male,Adult,2023-12-29,Winter 2023/24,0,1e-6,18,Detected
PAH,Bay_Wald,A23,C. elaphus,Male,Adult,2024-01-28,Winter 2023/24,0,1e-6,18,Detected
